Student_ID,Student_Name,Gender,Age,Attendance (%),GPA (last semester),Study_Hours/week,Participation (%),Assignments_Score,Midterm_Score,Final_Score,Internet_Access,Part_time_Job,Dropout_Risk,Average_Score,GPA_Level
SML0212,Arjun Verma,Female,17,54.0,4.58,4.4,34.0,49.0,47.0,42.0,No,No,No,46.0,Medium
SCS0213,Kiara Singh,Female,25,64.0,6.2,16.0,48.0,64.0,61.0,63.0,Yes,No,No,62.666666666666664,Medium
SCS0214,Kiara Gupta,Male,19,55.0,5.49,12.1,36.0,52.0,64.0,38.0,Yes,Yes,No,51.333333333333336,Medium
SML0215,Anaya Verma,Female,18,81.0,9.11,25.9,71.0,100.0,89.0,80.0,Yes,No,No,89.66666666666667,High
SML0216,Kiara Sharma,Male,22,76.0,6.29,15.3,34.0,64.0,50.0,36.0,No,No,No,50.0,Medium
SDS0217,Arjun Reddy,Male,19,73.0,6.65,17.6,48.0,74.0,67.0,53.0,Yes,No,No,64.66666666666667,Medium
SDS0218,Kiara Singh,Female,21,66.0,7.16,9.8,52.0,54.0,59.0,73.0,No,No,No,62.0,Medium
SAI0219,Kiara Gupta,Female,24,76.0,6.55,25.8,49.0,26.0,42.0,70.0,Yes,No,No,46.0,Medium
SAI0220,Anaya Kumar,Female,18,80.0,8.53,20.5,54.0,88.0,94.0,56.0,Yes,No,No,79.33333333333333,High
SAI0221,Aditya Patel,Female,21,50.0,5.75,17.9,35.0,43.0,64.0,55.0,Yes,Yes,No,54.0,Medium
SCS0222,Vivaan Singh,Female,24,60.0,6.73,12.7,45.0,65.0,73.0,76.0,Yes,No,No,71.33333333333333,Medium
SCS0223,Aarav Rao,Male,17,40.0,5.61,15.6,38.0,53.0,72.0,54.0,Yes,Yes,No,59.666666666666664,Medium
SML0224,Diya Reddy,Male,20,54.0,4.92,5.8,36.0,65.0,41.0,40.0,No,No,No,48.666666666666664,Medium
SDS0225,Kiara Singh,Male,21,40.0,5.77,16.7,40.0,62.0,40.0,51.0,Yes,No,No,51.0,Medium
SCS0226,Arjun Kumar,Male,19,52.0,6.46,14.4,35.0,66.0,64.0,56.0,Yes,No,No,62.0,Medium
SAI0227,Vivaan Singh,Other,18,40.0,5.98,15.1,35.0,68.0,56.0,50.0,No,No,No,58.0,Medium
SAI0228,Anaya Sharma,Male,19,56.0,5.67,17.7,32.0,60.0,47.0,59.0,Yes,No,No,55.333333333333336,Medium
SDS0229,Myra Gupta,Female,21,47.0,4.81,5.9,29.0,44.0,47.0,83.0,No,Yes,No,58.0,Medium
SAI0230,Vivaan Gupta,Female,23,61.0,6.4,12.6,46.0,75.0,57.0,53.0,Yes,Yes,No,61.666666666666664,Medium
SDS0231,Myra Kumar,Female,18,40.0,4.69,14.0,30.0,36.0,25.0,42.0,Yes,Yes,No,34.333333333333336,Medium
SAI0232,Ishita Kumar,Female,23,62.0,7.41,29.0,59.0,77.0,69.0,73.0,Yes,No,No,73.0,Medium
SML0233,Vivaan Mehta,Female,22,71.0,6.6,15.8,45.0,51.0,52.0,56.0,Yes,No,No,53.0,Medium
SDS0234,Arjun Kumar,Female,23,42.0,4.75,14.8,30.0,50.0,50.0,64.0,Yes,No,No,54.666666666666664,Medium
SCS0235,Arjun Gupta,Male,23,64.0,6.13,14.8,41.0,63.0,53.0,26.0,No,No,No,47.333333333333336,Medium
SDS0236,Vivaan Sharma,Female,25,47.0,5.6,23.7,32.0,73.0,69.0,48.0,Yes,No,No,63.333333333333336,Medium
SAI0237,Anaya Patel,Male,23,71.0,6.88,8.5,45.0,53.0,88.0,81.0,No,Yes,No,74.0,Medium
SML0238,Arjun Kumar,Male,22,94.0,8.11,20.7,60.0,75.0,89.0,77.0,Yes,No,No,80.33333333333333,High
SDS0239,Aditya Kumar,Female,24,48.0,4.25,2.5,29.0,51.0,24.0,30.0,No,Yes,Yes,35.0,Low
SCS0240,Myra Verma,Male,23,62.0,6.64,4.1,39.0,70.0,84.0,73.0,No,Yes,No,75.66666666666667,Medium
SML0241,Arjun Reddy,Female,22,66.0,6.31,17.3,37.0,65.0,82.0,77.0,No,No,No,74.66666666666667,Medium
SCS0242,Kiara Gupta,Female,20,71.0,7.31,19.0,45.0,63.0,73.0,76.0,Yes,No,No,70.66666666666667,Medium
SDS0243,Arjun Verma,Female,23,68.0,6.76,15.5,44.0,62.0,83.0,56.0,Yes,No,No,67.0,Medium
SDS0244,Sai Mehta,Male,24,53.0,5.6,13.5,42.0,68.0,49.0,63.0,Yes,Yes,No,60.0,Medium
SAI0245,Aditya Sharma,Male,24,60.0,6.12,30.8,33.0,61.0,39.0,55.0,Yes,No,No,51.666666666666664,Medium
SDS0246,Sai Sharma,Female,20,58.0,5.54,12.6,35.0,59.0,46.0,67.0,Yes,No,No,57.333333333333336,Medium
SML0247,Ishita Jain,Male,25,68.0,7.79,22.0,50.0,77.0,99.0,100.0,Yes,No,No,92.0,High
SAI0248,Vivaan Kumar,Other,19,55.0,6.53,13.1,32.0,53.0,47.0,26.0,Yes,Yes,No,42.0,Medium
SAI0249,Vivaan Gupta,Other,25,74.0,8.78,23.4,51.0,97.0,88.0,89.0,Yes,No,No,91.33333333333333,High
SDS0250,Aarav Mehta,Female,19,48.0,6.43,14.9,36.0,69.0,65.0,38.0,Yes,No,No,57.333333333333336,Medium
SDS0251,Ishita Sharma,Male,23,44.0,5.65,12.1,31.0,80.0,50.0,93.0,Yes,No,No,74.33333333333333,Medium
SCS0252,Aarav Singh,Male,20,48.0,4.68,20.8,32.0,37.0,42.0,40.0,Yes,No,No,39.666666666666664,Medium
SCS0253,Vivaan Verma,Female,21,40.0,4.34,16.7,27.0,52.0,44.0,55.0,No,No,No,50.333333333333336,Low
SML0254,Sai Patel,Male,19,51.0,4.6,12.2,28.0,33.0,39.0,45.0,Yes,Yes,No,39.0,Medium
SAI0255,Diya Singh,Male,18,69.0,6.82,5.5,47.0,70.0,51.0,56.0,No,Yes,No,59.0,Medium
SAI0256,Arjun Mehta,Female,24,51.0,7.11,16.0,52.0,81.0,74.0,57.0,Yes,No,No,70.66666666666667,Medium
SCS0257,Aarav Reddy,Female,23,53.0,4.6,25.0,39.0,25.0,59.0,70.0,Yes,No,No,51.333333333333336,Medium
SDS0258,Anaya Reddy,Female,23,84.0,7.57,17.8,41.0,74.0,86.0,90.0,Yes,No,No,83.33333333333333,High
SCS0259,Anaya Kumar,Female,24,49.0,5.92,20.3,40.0,54.0,49.0,88.0,No,No,No,63.666666666666664,Medium
SCS0260,Diya Verma,Male,17,71.0,6.68,23.9,43.0,60.0,52.0,68.0,Yes,No,No,60.0,Medium
SDS0261,Diya Gupta,Female,24,76.0,8.43,22.2,54.0,88.0,81.0,89.0,Yes,No,No,86.0,High
SML0262,Aarav Gupta,Other,21,77.0,7.58,14.7,47.0,87.0,95.0,72.0,Yes,No,No,84.66666666666667,High
SCS0263,Arjun Gupta,Male,24,49.0,6.18,3.3,39.0,60.0,70.0,57.0,No,Yes,No,62.333333333333336,Medium
SML0264,Myra Jain,Female,25,40.0,5.43,17.0,34.0,56.0,63.0,39.0,Yes,No,No,52.666666666666664,Medium
SCS0265,Anaya Verma,Female,18,40.0,3.92,5.7,23.0,40.0,50.0,40.0,Yes,Yes,No,43.333333333333336,Low
SML0266,Kiara Gupta,Female,19,55.0,5.64,15.0,32.0,56.0,61.0,45.0,No,Yes,No,54.0,Medium
SAI0267,Myra Rao,Female,22,58.0,6.25,9.4,38.0,52.0,64.0,69.0,Yes,No,No,61.666666666666664,Medium
SAI0268,Kiara Kumar,Female,25,41.0,5.32,12.0,34.0,64.0,61.0,56.0,Yes,Yes,No,60.333333333333336,Medium
SML0269,Diya Patel,Male,24,59.0,6.34,16.0,44.0,66.0,57.0,68.0,Yes,No,No,63.666666666666664,Medium
SCS0270,Vivaan Jain,Male,22,69.0,6.59,17.8,48.0,70.0,49.0,91.0,Yes,Yes,No,70.0,Medium
SCS0271,Aarav Rao,Female,21,62.0,6.23,10.0,38.0,54.0,71.0,62.0,Yes,Yes,No,62.333333333333336,Medium
SCS0272,Aarav Reddy,Female,19,59.0,5.72,20.3,39.0,53.0,72.0,69.0,Yes,No,No,64.66666666666667,Medium
SCS0273,Anaya Kumar,Female,20,60.0,6.7,13.8,47.0,65.0,54.0,98.0,Yes,No,No,72.33333333333333,Medium
SAI0274,Vivaan Kumar,Female,23,82.0,7.03,9.2,53.0,55.0,80.0,90.0,No,No,No,75.0,Medium
SCS0275,Ishita Reddy,Female,23,40.0,5.19,12.4,32.0,35.0,72.0,69.0,No,Yes,No,58.666666666666664,Medium
SDS0276,Diya Jain,Female,19,87.0,8.19,20.7,53.0,76.0,82.0,77.0,Yes,No,No,78.33333333333333,High
SDS0277,Kiara Jain,Female,20,76.0,6.38,16.8,44.0,69.0,54.0,67.0,Yes,No,No,63.333333333333336,Medium
SDS0278,Diya Patel,Female,19,70.0,6.52,23.1,37.0,59.0,67.0,45.0,Yes,No,No,57.0,Medium
SML0279,Aditya Kumar,Female,18,71.0,7.35,17.2,47.0,63.0,67.0,81.0,Yes,No,No,70.33333333333333,Medium
SML0280,Ishita Patel,Female,22,63.0,6.78,16.4,47.0,60.0,60.0,72.0,Yes,No,No,64.0,Medium
SML0281,Anaya Jain,Female,23,87.0,7.64,13.6,54.0,72.0,82.0,77.0,Yes,No,No,77.0,High
SCS0282,Anaya Verma,Male,20,54.0,6.84,21.2,41.0,65.0,49.0,84.0,Yes,No,No,66.0,Medium
SML0283,Diya Patel,Male,21,48.0,5.77,15.3,37.0,79.0,40.0,40.0,Yes,No,No,53.0,Medium
SDS0284,Arjun Singh,Male,24,65.0,6.93,15.2,40.0,80.0,70.0,94.0,Yes,No,No,81.33333333333333,Medium
SAI0285,Myra Sharma,Female,25,64.0,5.13,3.3,39.0,62.0,51.0,65.0,No,Yes,No,59.333333333333336,Medium
SAI0286,Kiara Mehta,Male,23,70.0,6.63,23.8,43.0,78.0,70.0,65.0,Yes,No,No,71.0,Medium
SML0287,Vivaan Singh,Male,17,55.0,6.46,10.0,39.0,55.0,87.0,62.0,Yes,No,No,68.0,Medium
SML0288,Aditya Rao,Female,19,59.0,6.25,12.7,38.0,50.0,64.0,70.0,No,No,No,61.333333333333336,Medium
SAI0289,Vivaan Verma,Male,21,57.0,6.35,17.7,40.0,52.0,71.0,86.0,Yes,No,No,69.66666666666667,Medium
SCS0290,Anaya Kumar,Female,19,40.0,4.24,4.6,25.0,56.0,31.0,44.0,No,Yes,Yes,43.666666666666664,Low
SDS0291,Anaya Sharma,Male,17,68.0,5.84,7.1,43.0,53.0,68.0,61.0,No,Yes,No,60.666666666666664,Medium
SCS0292,Aditya Reddy,Male,18,52.0,6.61,5.9,39.0,54.0,60.0,66.0,Yes,No,No,60.0,Medium
SML0293,Sai Mehta,Female,24,83.0,6.69,20.3,54.0,63.0,68.0,94.0,Yes,No,No,75.0,Medium
SML0294,Arjun Patel,Male,23,61.0,5.27,10.4,43.0,50.0,51.0,47.0,Yes,No,No,49.333333333333336,Medium
SDS0295,Sai Rao,Male,19,91.0,8.02,34.7,49.0,83.0,93.0,80.0,Yes,No,No,85.33333333333333,High
SCS0296,Aarav Gupta,Female,20,50.0,5.46,8.7,35.0,57.0,39.0,77.0,Yes,Yes,No,57.666666666666664,Medium
SML0297,Anaya Kumar,Female,19,75.0,7.66,14.6,46.0,68.0,49.0,79.0,Yes,No,No,65.33333333333333,High
SAI0298,Aarav Verma,Male,20,56.0,7.01,14.7,42.0,77.0,68.0,87.0,Yes,Yes,No,77.33333333333333,Medium
SDS0299,Diya Gupta,Female,24,52.0,5.72,15.5,46.0,51.0,63.0,44.0,Yes,No,No,52.666666666666664,Medium
SAI0300,Diya Patel,Male,25,91.0,8.63,19.2,55.0,85.0,88.0,83.0,No,No,No,85.33333333333333,High
SCS0301,Sai Gupta,Male,23,64.0,5.07,15.7,37.0,58.0,65.0,73.0,No,No,No,65.33333333333333,Medium
SML0302,Anaya Singh,Female,25,65.0,7.6,14.1,50.0,70.0,81.0,66.0,No,No,No,72.33333333333333,High
SDS0303,Aditya Singh,Female,25,73.0,7.7,12.3,45.0,71.0,70.0,75.0,No,No,No,72.0,High
SCS0304,Kiara Reddy,Female,23,55.0,5.7,5.2,33.0,63.0,29.0,61.0,No,No,No,51.0,Medium
SCS0305,Diya Singh,Female,23,68.0,8.17,9.3,45.0,73.0,79.0,67.0,No,Yes,No,73.0,High
SDS0306,Diya Singh,Other,24,68.0,6.2,12.9,37.0,58.0,74.0,56.0,Yes,No,No,62.666666666666664,Medium
SCS0307,Diya Singh,Female,19,61.0,6.85,15.6,29.0,74.0,64.0,70.0,Yes,No,No,69.33333333333333,Medium
SCS0308,Aditya Mehta,Male,24,66.0,6.81,13.9,47.0,89.0,68.0,69.0,Yes,No,No,75.33333333333333,Medium
SML0309,Vivaan Reddy,Female,17,59.0,6.34,22.1,51.0,69.0,68.0,83.0,Yes,No,No,73.33333333333333,Medium
SML0310,Anaya Reddy,Male,22,67.0,7.47,24.8,48.0,79.0,63.0,98.0,Yes,No,No,80.0,Medium
SML0311,Vivaan Gupta,Male,18,74.0,7.45,17.0,41.0,80.0,82.0,62.0,Yes,No,No,74.66666666666667,Medium
SML0312,Aditya Reddy,Male,23,42.0,4.4,2.0,25.0,33.0,64.0,46.0,No,Yes,Yes,47.666666666666664,Low
SCS0313,Vivaan Rao,Male,19,77.0,8.07,17.3,50.0,82.0,79.0,91.0,Yes,No,No,84.0,High
SDS0314,Myra Singh,Other,21,40.0,4.51,8.3,23.0,45.0,32.0,68.0,No,Yes,No,48.333333333333336,Medium
SAI0315,Aarav Jain,Female,18,81.0,7.74,16.1,55.0,81.0,77.0,88.0,Yes,Yes,No,82.0,High
SCS0316,Ishita Singh,Female,17,95.0,7.85,16.1,58.0,80.0,52.0,83.0,Yes,No,No,71.66666666666667,High
SCS0317,Diya Singh,Male,21,53.0,5.19,9.7,28.0,56.0,56.0,62.0,No,Yes,No,58.0,Medium
SCS0318,Myra Reddy,Male,25,70.0,6.01,13.1,44.0,57.0,65.0,70.0,Yes,No,No,64.0,Medium
SCS0319,Vivaan Gupta,Male,25,40.0,5.17,9.8,39.0,52.0,72.0,38.0,No,Yes,No,54.0,Medium
SML0320,Ishita Gupta,Male,23,64.0,6.24,16.6,50.0,50.0,60.0,65.0,Yes,No,No,58.333333333333336,Medium
SAI0321,Anaya Sharma,Female,25,50.0,6.13,17.1,53.0,58.0,66.0,83.0,Yes,No,No,69.0,Medium
SDS0322,Arjun Gupta,Female,20,60.0,7.44,14.0,42.0,88.0,64.0,71.0,Yes,No,No,74.33333333333333,Medium
SAI0323,Aditya Jain,Female,19,73.0,8.07,26.5,65.0,84.0,76.0,83.0,Yes,No,No,81.0,High
SDS0324,Ishita Sharma,Male,20,94.0,8.17,15.5,53.0,82.0,63.0,78.0,No,No,No,74.33333333333333,High
SAI0325,Diya Jain,Female,23,68.0,5.83,6.5,36.0,77.0,56.0,24.0,No,Yes,No,52.333333333333336,Medium
SCS0326,Diya Patel,Female,24,65.0,6.25,17.5,43.0,49.0,59.0,63.0,Yes,No,No,57.0,Medium
SML0327,Sai Jain,Female,18,40.0,4.48,7.1,25.0,34.0,48.0,49.0,No,Yes,No,43.666666666666664,Low
SML0328,Arjun Rao,Female,21,53.0,5.53,15.4,38.0,72.0,48.0,48.0,Yes,No,No,56.0,Medium
SML0329,Ishita Patel,Male,21,80.0,7.66,7.1,44.0,77.0,78.0,59.0,No,Yes,No,71.33333333333333,High
SML0330,Anaya Jain,Male,25,86.0,8.44,28.1,54.0,82.0,80.0,71.0,Yes,No,No,77.66666666666667,High
SML0331,Myra Singh,Male,19,40.0,5.02,15.9,38.0,38.0,46.0,62.0,Yes,No,No,48.666666666666664,Medium
SDS0332,Aditya Gupta,Female,22,49.0,5.79,7.0,36.0,62.0,59.0,87.0,Yes,Yes,No,69.33333333333333,Medium
SAI0333,Kiara Mehta,Male,21,64.0,6.47,8.8,43.0,70.0,65.0,85.0,No,No,No,73.33333333333333,Medium
SAI0334,Diya Jain,Male,18,74.0,6.84,25.5,48.0,57.0,77.0,48.0,Yes,No,No,60.666666666666664,Medium
SML0335,Aarav Gupta,Male,18,40.0,5.53,10.1,39.0,54.0,54.0,68.0,Yes,No,No,58.666666666666664,Medium
SML0336,Aditya Verma,Male,20,68.0,7.01,13.4,37.0,67.0,66.0,60.0,Yes,No,No,64.33333333333333,Medium
SAI0337,Aarav Jain,Female,20,61.0,5.93,3.5,42.0,62.0,57.0,51.0,No,Yes,No,56.666666666666664,Medium
SML0338,Kiara Rao,Female,23,73.0,6.48,14.5,42.0,54.0,56.0,58.0,Yes,No,No,56.0,Medium
SML0339,Kiara Sharma,Male,17,78.0,7.16,16.8,48.0,84.0,67.0,82.0,Yes,Yes,No,77.66666666666667,Medium
SAI0340,Arjun Sharma,Male,22,71.0,6.51,19.8,48.0,74.0,89.0,79.0,Yes,No,No,80.66666666666667,Medium
SDS0341,Arjun Kumar,Female,25,52.0,5.98,7.9,32.0,56.0,49.0,58.0,No,Yes,No,54.333333333333336,Medium
SDS0342,Aarav Gupta,Male,18,45.0,6.37,8.3,33.0,62.0,60.0,62.0,No,No,No,61.333333333333336,Medium
SCS0343,Myra Singh,Male,21,60.0,6.39,18.2,31.0,63.0,59.0,71.0,Yes,Yes,No,64.33333333333333,Medium
SDS0344,Ishita Mehta,Male,20,71.0,6.06,20.2,38.0,53.0,58.0,69.0,Yes,No,No,60.0,Medium
SDS0345,Vivaan Sharma,Male,20,76.0,6.19,7.6,49.0,57.0,58.0,80.0,Yes,No,No,65.0,Medium
SML0346,Sai Patel,Female,24,91.0,8.42,26.5,55.0,81.0,88.0,65.0,Yes,No,No,78.0,High
SML0347,Ishita Jain,Female,22,76.0,7.17,18.1,41.0,88.0,51.0,72.0,Yes,No,No,70.33333333333333,Medium
SDS0348,Sai Reddy,Male,23,65.0,6.15,20.8,38.0,71.0,74.0,45.0,Yes,No,No,63.333333333333336,Medium
SML0349,Arjun Singh,Male,25,68.0,7.34,18.0,39.0,83.0,81.0,73.0,Yes,No,No,79.0,Medium
SDS0350,Ishita Rao,Female,19,60.0,6.1,2.6,34.0,65.0,46.0,58.0,No,Yes,No,56.333333333333336,Medium
SAI0351,Vivaan Verma,Female,18,96.0,7.91,19.0,56.0,68.0,52.0,78.0,Yes,No,No,66.0,High
SDS0352,Kiara Verma,Female,19,60.0,6.94,22.7,38.0,69.0,58.0,57.0,Yes,No,No,61.333333333333336,Medium
SDS0353,Kiara Mehta,Female,24,80.0,6.37,11.5,49.0,73.0,61.0,41.0,No,No,No,58.333333333333336,Medium
SML0354,Myra Rao,Male,25,67.0,7.04,15.7,45.0,58.0,100.0,39.0,No,No,No,65.66666666666667,Medium
SDS0355,Aarav Mehta,Male,21,59.0,4.61,10.7,32.0,53.0,53.0,44.0,Yes,No,No,50.0,Medium
SAI0356,Ishita Gupta,Female,24,40.0,5.15,0.0,30.0,75.0,30.0,45.0,No,Yes,No,50.0,Medium
SML0357,Kiara Kumar,Male,23,57.0,5.07,21.0,38.0,61.0,42.0,41.0,Yes,No,No,48.0,Medium
SCS0358,Vivaan Sharma,Female,25,59.0,6.67,12.2,46.0,81.0,66.0,87.0,No,No,No,78.0,Medium
SAI0359,Anaya Kumar,Female,20,72.0,8.58,24.0,55.0,88.0,89.0,73.0,Yes,No,No,83.33333333333333,High
SCS0360,Anaya Singh,Female,19,94.0,9.18,22.5,63.0,100.0,76.0,100.0,Yes,No,No,92.0,High
SDS0361,Aarav Gupta,Male,25,83.0,7.27,24.5,48.0,65.0,71.0,97.0,Yes,No,No,77.66666666666667,Medium
SML0362,Aditya Patel,Female,24,63.0,7.1,19.8,48.0,79.0,62.0,42.0,Yes,No,No,61.0,Medium
SAI0363,Anaya Rao,Male,23,40.0,4.34,9.7,26.0,50.0,30.0,45.0,No,Yes,No,41.666666666666664,Low
SAI0364,Myra Patel,Female,17,58.0,5.85,10.2,38.0,61.0,62.0,52.0,Yes,No,No,58.333333333333336,Medium
SAI0365,Kiara Kumar,Female,18,55.0,5.55,17.9,35.0,69.0,65.0,12.0,No,No,No,48.666666666666664,Medium
SML0366,Aditya Mehta,Male,25,63.0,5.75,5.0,36.0,52.0,68.0,36.0,No,Yes,No,52.0,Medium
SDS0367,Ishita Sharma,Other,21,72.0,6.3,19.0,39.0,61.0,70.0,75.0,Yes,No,No,68.66666666666667,Medium
SDS0368,Vivaan Gupta,Female,17,59.0,5.93,9.3,41.0,60.0,53.0,90.0,No,No,No,67.66666666666667,Medium
SAI0369,Aarav Gupta,Male,25,60.0,4.12,16.6,36.0,31.0,50.0,55.0,Yes,Yes,No,45.333333333333336,Low
SDS0370,Anaya Reddy,Male,17,76.0,7.4,19.3,54.0,76.0,78.0,79.0,Yes,No,No,77.66666666666667,Medium
SML0371,Aditya Jain,Male,24,49.0,5.21,16.3,27.0,35.0,54.0,52.0,Yes,No,No,47.0,Medium
SDS0372,Ishita Kumar,Male,21,52.0,6.79,17.4,48.0,78.0,61.0,93.0,Yes,No,No,77.33333333333333,Medium
SML0373,Sai Mehta,Male,22,87.0,8.99,13.7,56.0,90.0,84.0,100.0,Yes,Yes,No,91.33333333333333,High
SDS0374,Arjun Reddy,Female,17,51.0,5.4,9.2,38.0,49.0,55.0,45.0,No,Yes,No,49.666666666666664,Medium
SAI0375,Ishita Kumar,Male,18,44.0,3.46,12.0,19.0,26.0,64.0,5.0,No,No,No,31.666666666666668,Low
SML0376,Myra Jain,Male,23,66.0,6.16,16.2,41.0,59.0,65.0,30.0,Yes,No,No,51.333333333333336,Medium
SML0377,Arjun Kumar,Female,18,66.0,7.82,25.5,51.0,85.0,71.0,98.0,Yes,No,No,84.66666666666667,High
SDS0378,Diya Patel,Male,21,90.0,8.85,24.1,50.0,94.0,79.0,88.0,Yes,No,No,87.0,High
SCS0379,Anaya Sharma,Female,25,57.0,5.02,7.7,37.0,43.0,44.0,53.0,No,Yes,No,46.666666666666664,Medium
SAI0380,Vivaan Reddy,Male,21,86.0,7.1,13.8,55.0,62.0,97.0,44.0,Yes,No,No,67.66666666666667,Medium
SAI0381,Aarav Patel,Male,19,68.0,5.94,15.4,39.0,66.0,55.0,48.0,Yes,No,No,56.333333333333336,Medium
SCS0382,Sai Verma,Female,22,71.0,6.37,4.4,49.0,57.0,75.0,59.0,No,Yes,No,63.666666666666664,Medium
SAI0383,Myra Mehta,Female,23,97.0,9.67,32.6,62.0,97.0,92.0,100.0,Yes,No,No,96.33333333333333,High
SCS0384,Ishita Mehta,Female,24,51.0,4.7,13.9,35.0,48.0,50.0,41.0,Yes,Yes,No,46.333333333333336,Medium
SDS0385,Myra Gupta,Female,19,81.0,6.8,23.1,35.0,71.0,78.0,52.0,Yes,No,No,67.0,Medium
SCS0386,Aarav Patel,Female,20,57.0,7.06,9.8,56.0,79.0,64.0,59.0,No,No,No,67.33333333333333,Medium
SAI0387,Kiara Reddy,Male,20,75.0,7.8,25.7,58.0,65.0,70.0,96.0,Yes,No,No,77.0,High
SAI0388,Ishita Mehta,Male,18,58.0,6.62,27.7,40.0,47.0,86.0,70.0,Yes,No,No,67.66666666666667,Medium
SDS0389,Kiara Verma,Female,23,72.0,6.87,10.6,35.0,63.0,81.0,78.0,No,No,No,74.0,Medium
SAI0390,Sai Sharma,Female,20,73.0,6.03,18.9,42.0,78.0,70.0,47.0,Yes,No,No,65.0,Medium
SDS0391,Vivaan Reddy,Other,20,62.0,6.82,17.1,36.0,88.0,78.0,24.0,Yes,No,No,63.333333333333336,Medium
SCS0392,Diya Mehta,Male,24,40.0,6.09,7.5,39.0,79.0,66.0,53.0,Yes,No,No,66.0,Medium
SAI0393,Ishita Gupta,Male,22,68.0,7.25,20.6,49.0,71.0,97.0,59.0,Yes,No,No,75.66666666666667,Medium
SDS0394,Ishita Patel,Female,22,70.0,6.06,19.3,36.0,43.0,61.0,66.0,Yes,No,No,56.666666666666664,Medium
SML0395,Arjun Mehta,Male,25,75.0,6.95,14.4,52.0,46.0,76.0,100.0,Yes,No,No,74.0,Medium
SAI0396,Diya Kumar,Female,20,69.0,6.46,22.0,47.0,59.0,47.0,75.0,Yes,No,No,60.333333333333336,Medium
SAI0397,Myra Rao,Female,25,76.0,7.85,11.3,55.0,77.0,69.0,100.0,No,Yes,No,82.0,High
SDS0398,Anaya Rao,Male,17,52.0,6.44,8.6,40.0,77.0,50.0,73.0,Yes,No,No,66.66666666666667,Medium
SCS0399,Myra Patel,Female,25,49.0,4.37,11.6,22.0,52.0,59.0,34.0,Yes,No,No,48.333333333333336,Low
SML0400,Kiara Reddy,Female,17,72.0,8.01,20.2,56.0,82.0,50.0,85.0,Yes,No,No,72.33333333333333,High
SML0401,Arjun Gupta,Male,23,76.0,5.41,9.9,37.0,45.0,49.0,81.0,No,Yes,No,58.333333333333336,Medium
SDS0402,Arjun Gupta,Female,22,63.0,5.72,18.3,31.0,48.0,21.0,85.0,Yes,No,No,51.333333333333336,Medium
SML0403,Anaya Gupta,Female,23,52.0,5.79,17.1,43.0,60.0,48.0,49.0,Yes,No,No,52.333333333333336,Medium
SCS0404,Ishita Verma,Female,25,75.0,8.15,24.7,63.0,88.0,76.0,85.0,Yes,No,No,83.0,High
SAI0405,Diya Kumar,Male,20,40.0,3.94,9.2,25.0,43.0,56.0,18.0,No,No,No,39.0,Low
SDS0406,Diya Rao,Female,25,98.0,10.0,28.0,75.0,90.0,100.0,100.0,Yes,No,No,96.66666666666667,High
SML0407,Ishita Rao,Male,19,89.0,7.77,17.2,53.0,84.0,68.0,100.0,Yes,No,No,84.0,High
SCS0408,Arjun Gupta,Male,25,70.0,6.77,27.2,42.0,72.0,80.0,68.0,Yes,No,No,73.33333333333333,Medium
SCS0409,Arjun Reddy,Female,17,57.0,6.43,12.0,38.0,54.0,65.0,54.0,No,No,No,57.666666666666664,Medium
SDS0410,Aarav Singh,Male,21,87.0,6.84,27.6,55.0,61.0,69.0,74.0,Yes,No,No,68.0,Medium
SDS0411,Diya Rao,Male,21,72.0,7.13,18.0,42.0,78.0,57.0,78.0,No,No,No,71.0,Medium
SAI0412,Kiara Jain,Female,17,80.0,7.27,11.3,52.0,70.0,61.0,74.0,Yes,No,No,68.33333333333333,Medium
SDS0413,Aditya Patel,Female,17,66.0,7.17,24.8,43.0,88.0,62.0,74.0,Yes,No,No,74.66666666666667,Medium
SCS0414,Diya Rao,Female,19,70.0,6.61,17.1,41.0,71.0,67.0,63.0,Yes,No,No,67.0,Medium
SCS0415,Diya Jain,Female,25,66.0,6.26,19.9,46.0,58.0,64.0,78.0,Yes,No,No,66.66666666666667,Medium
SAI0416,Sai Jain,Male,23,44.0,6.32,21.9,36.0,63.0,82.0,74.0,Yes,No,No,73.0,Medium
SCS0417,Aditya Sharma,Male,22,83.0,6.27,17.4,42.0,63.0,67.0,48.0,Yes,No,No,59.333333333333336,Medium
SAI0418,Ishita Sharma,Male,25,92.0,7.86,16.7,59.0,71.0,46.0,63.0,Yes,No,No,60.0,High
SCS0419,Kiara Singh,Female,20,68.0,7.21,22.9,54.0,63.0,75.0,68.0,Yes,No,No,68.66666666666667,Medium
SML0420,Diya Rao,Female,20,40.0,2.97,7.4,24.0,37.0,12.0,41.0,No,Yes,No,30.0,Low
SCS0421,Diya Kumar,Female,19,76.0,7.29,21.6,45.0,81.0,61.0,75.0,Yes,No,No,72.33333333333333,Medium
SAI0422,Anaya Reddy,Female,21,68.0,6.73,6.1,41.0,73.0,58.0,58.0,Yes,No,No,63.0,Medium
SML0423,Aarav Mehta,Male,21,68.0,6.48,18.4,43.0,80.0,57.0,69.0,Yes,No,No,68.66666666666667,Medium
SDS0424,Sai Verma,Female,23,62.0,6.03,11.9,41.0,55.0,44.0,55.0,Yes,No,No,51.333333333333336,Medium
